,order_date
45732,10
45733,8
45734,5
45735,8
45736,3
45737,4
45738,9
45739,2
45740,7
45741,12
45742,5
45743,7
45744,1
45745,9
45746,12
45747,6
45748,11
45749,8
45750,11
45751,10
45752,12
45753,12
45754,3
45755,4
45756,7
45757,10
45758,10
45759,3
45760,9
45761,10
45762,11
45763,12
45764,12
45765,12
45766,7
45767,9
45768,3
45769,4
45770,9
45771,5
45772,8
45773,10
45774,4
45775,5
45776,10
45777,9
45778,9
45779,12
45780,7
45781,1
45782,5
45783,4
45784,7
45785,11
45786,10
45787,4
45788,6
45789,1
45790,7
45791,12
45792,6
45793,9
45794,9
45795,8
45796,8
45797,7
45798,11
45799,6
45800,9
45801,7
45802,5
45803,9
45804,1
45805,1
45806,5
45807,10
45808,6
45809,6
45810,5
45811,6
45812,7
45813,2
45814,1
45815,1
45816,11
45817,2
45818,11
45819,2
45820,3
45821,6
45822,4
45823,11
45824,8
45825,6
45826,2
45827,10
45828,6
45829,9
45830,12
45831,12
45832,10
45833,7
45834,6
45835,1
45836,3
45837,9
45838,1
45839,3
45840,12
45841,8
45842,12
45843,10
45844,11
45845,3
45846,8
45847,12
45848,12
45849,6
45850,2
45851,12
45852,11
45853,10
45854,7
45855,1
45856,11
45857,10
45858,8
45859,9
45860,9
45861,12
45862,1
45863,10
45864,3
45865,10
45866,4
45867,1
45868,10
45869,3
45870,9
45871,8
45872,7
45873,3
45874,9
45875,7
45876,12
45877,3
45878,9
45879,9
45880,7
45881,8
45882,10
45883,11
45884,6
45885,12
45886,3
45887,5
45888,5
45889,8
45890,10
45891,8
45892,7
45893,7
45894,1
45895,1
45896,11
45897,11
45898,11
45899,11
45900,12
45901,3
45902,12
45903,5
45904,1
45905,12
45906,8
45907,3
45908,4
45909,11
45910,1
45911,2
45912,5
45913,12
45914,5
45915,12
45916,6
45917,4
45918,12
45919,9
45920,11
45921,9
45922,3
45923,3
45924,12
45925,4
45926,11
45927,5
45928,1
45929,12
45930,6
45931,3
45932,3
45933,10
45934,6
45935,11
45936,12
45937,12
45938,1
45939,3
45940,11
45941,12
45942,5
45943,9
45944,1
45945,12
45946,6
45947,3
45948,7
45949,6
45950,7
45951,12
45952,10
45953,9
45954,7
45955,12
45956,2
45957,1
45958,4
45959,8
45960,6
45961,8
45962,8
45963,9
45964,1
45965,3
45966,3
45967,3
45968,8
45969,8
45970,8
45971,1
45972,10
45973,2
45974,4
45975,9
45976,10
45977,2
45978,9
45979,6
45980,5
45981,5
45982,3
45983,6
45984,11
45985,10
45986,5
45987,6
45988,7
45989,7
45990,7
45991,1
45992,6
45993,1
45994,12
45995,1
45996,4
45997,7
45998,10
45999,6
46000,10
46001,11
46002,9
46003,12
46004,8
46005,6
46006,2
46007,7
46008,12
46009,6
46010,12
46011,7
46012,7
46013,7
46014,10
46015,9
46016,3
46017,10
46018,2
46019,9
46020,11
46021,3
46022,2
46023,8
46024,6
46025,6
46026,1
46027,12
46028,5
46029,7
46030,3
46031,9
46032,3
46033,5
46034,11
46035,6
46036,9
46037,3
46038,12
46039,5
46040,2
46041,8
46042,11
46043,8
46044,8
46045,1
46046,3
46047,8
46048,5
46049,1
46050,5
46051,7
46052,12
46053,10
46054,10
46055,9
46056,8
46057,10
46058,5
46059,3
46060,11
46061,6
46062,11
46063,9
46064,4
46065,12
46066,12
46067,3
46068,3
46069,5
46070,11
46071,10
46072,9
46073,11
46074,9
46075,10
46076,11
46077,3
46078,8
46079,8
46080,11
46081,7
46082,3
46083,5
46084,8
46085,11
46086,12
46087,11
46088,5
46089,7
46090,12
46091,9
46092,8
46093,7
46094,9
46095,1
46096,5
46097,7
46098,7
46099,12
46100,7
46101,10
46102,6
46103,11
46104,6
46105,1
46106,11
46107,12
46108,12
46109,12
46110,1
46111,1
46112,3
46113,7
46114,10
46115,8
46116,5
46117,7
46118,1
46119,3
46120,10
46121,4
46122,11
46123,6
46124,2
46125,9
46126,6
46127,8
46128,3
46129,4
46130,9
46131,4
46132,10
46133,9
46134,9
46135,4
46136,3
46137,7
46138,11
46139,2
46140,8
46141,3
46142,11
46143,9
46144,4
46145,10
46146,1
46147,12
46148,2
46149,7
46150,6
46151,9
46152,9
46153,3
46154,6
46155,3
46156,7
46157,2
46158,10
46159,12
46160,11
46161,10
46162,2
46163,8
46164,8
46165,9
46166,9
46167,6
46168,1
46169,10
46170,3
46171,2
46172,4
46173,11
46174,3
46175,3
46176,11
46177,3
46178,4
46179,1
46180,3
46181,3
46182,8
46183,4
46184,11
46185,5
46186,12
46187,9
46188,6
46189,7
46190,7
46191,2
46192,5
46193,4
46194,11
46195,11
46196,4
46197,4
46198,6
46199,1
46200,3
46201,4
46202,7
46203,11
46204,6
46205,12
46206,3
46207,9
46208,11
46209,11
46210,11
46211,8
46212,6
46213,12
46214,5
46215,11
46216,3
46217,11
46218,6
46219,6
46220,6
46221,3
46222,1
46223,9
46224,4
46225,2
46226,3
46227,5
46228,9
46229,6
46230,6
46231,8
46232,6
46233,11
46234,1
46235,8
46236,9
46237,8
46238,10
46239,6
46240,2
46241,1
46242,4
46243,5
46244,12
46245,6
46246,12
46247,12
46248,12
46249,5
46250,5
46251,12
46252,9
46253,10
46254,12
46255,3
46256,4
46257,4
46258,11
46259,1
46260,1
46261,4
46262,3
46263,10
46264,10
46265,3
46266,12
46267,1
46268,10
46269,4
46270,3
46271,6
46272,11
46273,10
46274,6
46275,10
46276,7
46277,9
46278,2
46279,6
46280,1
46281,10
46282,4
46283,8
46284,6
46285,6
46286,7
46287,8
46288,7
46289,4
46290,6
46291,8
46292,11
46293,11
46294,11
46295,11
46296,12
46297,10
46298,4
46299,9
46300,8
46301,9
46302,8
46303,2
46304,3
46305,7
46306,11
46307,6
46308,8
46309,4
46310,6
46311,12
46312,6
46313,1
46314,5
46315,2
46316,9
46317,7
46318,11
46319,9
46320,7
46321,12
46322,9
46323,9
46324,4
46325,11
46326,1
46327,12
46328,5
46329,2
46330,8
46331,8
46332,5
46333,9
46334,5
46335,7
46336,9
46337,12
46338,4
46339,6
46340,1
46341,2
46342,2
46343,12
46344,8
46345,2
46346,5
46347,6
46348,12
46349,11
46350,4
46351,1
46352,9
46353,2
46354,7
46355,11
46356,3
46357,4
46358,3
46359,11
46360,4
46361,7
46362,9
46363,1
46364,9
46365,5
46366,12
46367,9
46368,7
46369,3
46370,11
46371,10
46372,11
46373,11
46374,10
46375,11
46376,9
46377,6
46378,8
46379,5
46380,9
46381,9
46382,6
46383,7
46384,10
46385,4
46386,12
46387,7
46388,11
46389,11
46390,3
46391,12
46392,11
46393,1
46394,1
46395,11
46396,11
46397,7
46398,7
46399,4
46400,8
46401,1
46402,12
46403,11
46404,7
46405,12
46406,5
46407,10
46408,4
46409,8
46410,8
46411,6
46412,3
46413,9
46414,4
46415,11
46416,5
46417,3
46418,5
46419,3
46420,11
46421,11
46422,7
46423,5
46424,1
46425,4
46426,9
46427,3
46428,8
46429,8
46430,1
46431,6
46432,12
46433,7
46434,6
46435,9
46436,9
46437,4
46438,5
46439,6
46440,10
46441,1
46442,6
46443,8
46444,6
46445,9
46446,5
46447,5
46448,12
46449,8
46450,10
46451,9
46452,9
46453,7
46454,10
46455,12
46456,12
46457,5
46458,9
46459,8
46460,8
46461,11
46462,10
46463,6
46464,10
46465,12
46466,1
46467,1
46468,5
46469,5
46470,8
46471,6
46472,4
46473,12
46474,12
46475,7
46476,5
46477,9
46478,7
46479,12
46480,2
46481,12
46482,6
46483,10
46484,5
46485,11
46486,7
46487,8
46488,3
46489,4
46490,12
46491,12
46492,4
46493,5
46494,10
46495,11
46496,1
46497,10
46498,12
46499,8
46500,9
46501,6
46502,3
46503,11
46504,2
46505,6
46506,10
46507,6
46508,5
46509,7
46510,7
46511,11
46512,11
46513,6
46514,3
46515,1
46516,9
46517,9
46518,8
46519,9
46520,11
46521,11
46522,3
46523,10
46524,7
46525,1
46526,3
46527,12
46528,6
46529,6
46530,10
46531,11
46532,12
46533,9
46534,10
46535,8
46536,8
46537,5
46538,1
46539,11
46540,9
46541,11
46542,2
46543,7
46544,5
46545,12
46546,12
46547,4
46548,4
46549,5
46550,6
46551,12
46552,11
46553,12
46554,6
46555,9
46556,12
46557,2
46558,7
46559,7
46560,2
46561,10
46562,11
46563,1
46564,10
46565,9
46566,8
46567,8
46568,10
46569,1
46570,7
46571,3
46572,11
46573,8
46574,5
46575,4
46576,10
46577,9
46578,11
46579,7
46580,10
46581,1
46582,12
46583,9
46584,3
46585,4
46586,12
46587,10
46588,12
46589,12
46590,9
46591,3
46592,8
46593,11
46594,1
46595,8
46596,2
46597,1
46598,12
46599,10
46600,5
46601,12
46602,12
46603,4
46604,11
46605,2
46606,11
46607,2
46608,12
46609,12
46610,11
46611,8
46612,3
46613,3
46614,3
46615,9
46616,11
46617,10
46618,4
46619,12
46620,9
46621,3
46622,7
46623,9
46624,9
46625,12
46626,3
46627,2
46628,10
46629,12
46630,6
46631,3
46632,12
46633,12
46634,8
46635,9
46636,7
46637,12
46638,11
46639,1
46640,11
46641,7
46642,7
46643,12
46644,2
46645,9
46646,12
46647,4
46648,6
46649,7
46650,6
46651,3
46652,9
46653,12
46654,3
46655,10
46656,10
46657,8
46658,8
46659,6
46660,9
46661,3
46662,11
46663,6
46664,10
46665,1
46666,2
46667,9
46668,10
46669,11
46670,8
46671,9
46672,12
46673,8
46674,10
46675,10
46676,4
46677,6
46678,2
46679,11
46680,11
46681,11
46682,11
46683,10
46684,12
46685,2
46686,8
46687,11
46688,1
46689,9
46690,8
46691,2
46692,8
46693,9
46694,7
46695,8
46696,8
46697,2
46698,7
46699,7
46700,2
46701,9
46702,7
46703,2
46704,12
46705,6
46706,11
46707,6
46708,6
46709,7
46710,7
46711,9
46712,10
46713,9
46714,1
46715,5
46716,7
46717,11
46718,5
46719,11
46720,8
46721,1
46722,1
46723,5
46724,12
46725,7
46726,11
46727,10
46728,6
46729,1
46730,6
46731,5
46732,12
46733,7
46734,6
46735,11
46736,11
46737,11
46738,11
46739,6
46740,12
46741,12
46742,8
46743,3
46744,6
46745,12
46746,10
46747,1
46748,11
46749,1
46750,2
46751,3
46752,2
46753,10
46754,6
46755,10
46756,9
46757,11
46758,11
46759,10
46760,10
46761,3
46762,11
46763,10
46764,12
46765,4
46766,9
46767,6
46768,9
46769,10
46770,9
46771,8
46772,1
46773,9
46774,2
46775,12
46776,11
46777,5
46778,1
46779,5
46780,1
46781,11
46782,12
46783,9
46784,4
46785,8
46786,9
46787,10
46788,12
46789,5
46790,5
46791,6
46792,3
46793,2
46794,12
46795,5
46796,2
46797,6
46798,1
46799,12
46800,1
46801,2
46802,6
46803,12
46804,2
46805,5
46806,12
46807,6
46808,1
46809,1
46810,12
46811,1
46812,5
46813,9
46814,2
46815,3
46816,3
46817,8
46818,11
46819,9
46820,10
46821,12
46822,12
46823,9
46824,3
46825,11
46826,6
46827,10
46828,8
46829,8
46830,12
46831,8
46832,8
46833,3
46834,4
46835,3
46836,11
46837,11
46838,12
46839,10
46840,5
46841,11
46842,11
46843,10
46844,10
46845,11
46846,3
46847,10
46848,6
46849,5
46850,2
46851,10
46852,6
46853,10
46854,3
46855,11
46856,5
46857,11
46858,12
46859,1
46860,2
46861,9
46862,2
46863,12
46864,12
46865,6
46866,6
46867,11
46868,5
46869,4
46870,11
46871,1
46872,11
46873,9
46874,3
46875,9
46876,8
46877,7
46878,5
46879,8
46880,10
46881,8
46882,7
46883,5
46884,8
46885,6
46886,9
46887,9
46888,9
46889,11
46890,6
46891,11
46892,7
46893,6
46894,8
46895,8
46896,6
46897,6
46898,1
46899,9
46900,3
46901,10
46902,7
46903,5
46904,7
46905,7
46906,6
46907,7
46908,11
46909,6
46910,10
46911,5
46912,6
46913,9
46914,4
46915,11
46916,6
46917,11
46918,9
46919,8
46920,7
46921,5
46922,11
46923,11
46924,3
46925,9
46926,12
46927,11
46928,4
46929,7
46930,11
46931,5
46932,8
46933,7
46934,8
46935,2
46936,11
46937,6
46938,6
46939,11
46940,8
46941,9
46942,2
46943,6
46944,10
46945,12
46946,5
46947,9
46948,11
46949,3
46950,8
46951,2
46952,10
46953,4
46954,1
46955,1
46956,1
46957,4
46958,7
46959,9
46960,3
46961,10
46962,10
46963,2
46964,2
46965,3
46966,11
46967,1
46968,8
46969,11
46970,11
46971,4
46972,3
46973,9
46974,5
46975,9
46976,10
46977,12
46978,3
46979,3
46980,5
46981,8
46982,11
46983,9
46984,9
46985,2
46986,12
46987,8
46988,10
46989,8
46990,1
46991,8
46992,11
46993,8
46994,3
46995,7
46996,9
46997,8
46998,8
46999,9
47000,1
47001,11
47002,9
47003,6
47004,7
47005,12
47006,5
47007,6
47008,5
47009,9
47010,4
47011,7
47012,10
47013,5
47014,10
47015,8
47016,12
47017,12
47018,8
47019,4
47020,8
47021,12
47022,6
47023,3
47024,6
47025,1
47026,7
47027,2
47028,7
47029,5
47030,6
47031,10
47032,4
47033,3
47034,12
47035,3
47036,1
47037,7
47038,4
47039,9
47040,5
47041,5
47042,9
47043,5
47044,5
47045,12
47046,4
47047,12
47048,10
47049,11
47050,4
47051,8
47052,11
47053,5
47054,8
47055,11
47056,11
47057,9
47058,1
47059,3
47060,4
47061,9
47062,1
47063,1
47064,8
47065,12
47066,1
47067,6
47068,9
47069,9
47070,11
47071,11
47072,9
47073,11
47074,11
47075,12
47076,5
47077,11
47078,6
47079,9
47080,6
47081,5
47082,12
47083,4
47084,12
47085,8
47086,5
47087,10
47088,10
47089,5
47090,5
47091,12
47092,3
47093,5
47094,11
47095,8
47096,7
47097,11
47098,1
47099,3
47100,12
47101,5
47102,5
47103,9
47104,5
47105,9
47106,11
47107,5
47108,1
47109,5
47110,3
47111,6
47112,11
47113,10
47114,6
47115,10
47116,4
47117,1
47118,12
47119,5
47120,5
47121,4
47122,8
47123,9
47124,1
47125,5
47126,5
47127,7
47128,7
47129,2
47130,9
47131,5
47132,4
47133,12
47134,6
47135,11
47136,11
47137,9
47138,7
47139,11
47140,11
47141,8
47142,4
47143,6
47144,1
47145,5
47146,11
47147,1
47148,11
47149,9
47150,2
47151,6
47152,10
47153,12
47154,12
47155,7
47156,10
47157,3
47158,10
47159,9
47160,10
47161,6
47162,12
47163,4
47164,11
47165,8
47166,11
47167,4
47168,10
47169,9
47170,11
47171,12
47172,5
47173,3
47174,2
47175,8
47176,4
47177,7
47178,6
47179,12
47180,6
47181,6
47182,5
47183,6
47184,12
47185,12
47186,10
47187,9
47188,4
47189,2
47190,10
47191,11
47192,10
47193,4
47194,11
47195,2
47196,2
47197,12
47198,8
47199,9
47200,9
47201,9
47202,9
47203,10
47204,9
47205,9
47206,3
47207,7
47208,1
47209,1
47210,10
47211,1
47212,9
47213,8
47214,10
47215,11
47216,5
47217,12
47218,12
47219,12
47220,7
47221,5
47222,6
47223,11
47224,11
47225,11
47226,7
47227,9
47228,10
47229,12
47230,12
47231,8
47232,10
47233,9
47234,12
47235,9
47236,1
47237,12
47238,6
47239,1
47240,7
47241,2
47242,8
47243,11
47244,11
47245,4
47246,12
47247,1
47248,9
47249,1
47250,12
47251,8
47252,5
47253,4
47254,2
47255,12
47256,11
47257,11
47258,8
47259,9
47260,11
47261,4
47262,7
47263,7
47264,9
47265,9
47266,5
47267,12
47268,6
47269,3
47270,7
47271,6
47272,3
47273,4
47274,1
47275,1
47276,1
47277,5
47278,2
47279,4
47280,11
47281,9
47282,3
47283,9
47284,6
47285,7
47286,5
47287,8
47288,10
47289,5
47290,1
47291,9
47292,11
47293,4
47294,10
47295,10
47296,12
47297,12
47298,12
47299,11
47300,6
47301,6
47302,9
47303,5
47304,10
47305,3
47306,11
47307,10
47308,12
47309,8
47310,9
47311,4
47312,10
47313,7
47314,6
47315,8
47316,2
47317,5
47318,5
47319,9
47320,12
47321,5
47322,8
47323,12
47324,9
47325,11
47326,10
47327,7
47328,5
47329,11
47330,8
47331,4
47332,5
47333,8
47334,12
47335,7
47336,8
47337,8
47338,10
47339,6
47340,6
47341,10
47342,12
47343,8
47344,11
47345,12
47346,11
47347,9
47348,8
47349,11
47350,9
47351,10
47352,12
47353,9
47354,12
47355,9
47356,3
47357,3
47358,11
47359,4
47360,12
47361,8
47362,5
47363,1
47364,4
47365,9
47366,7
47367,12
47368,7
47369,6
47370,10
47371,1
47372,5
47373,3
47374,6
47375,12
47376,3
47377,12
47378,8
47379,12
47380,9
47381,11
47382,8
47383,11
47384,12
47385,10
47386,12
47387,12
47388,11
47389,7
47390,11
47391,10
47392,3
47393,7
47394,1
47395,4
47396,6
47397,4
47398,4
47399,7
47400,12
47401,11
47402,10
47403,4
47404,10
47405,10
47406,3
47407,11
47408,9
47409,8
47410,4
47411,10
47412,8
47413,2
47414,5
47415,2
47416,12
47417,12
47418,2
47419,8
47420,12
47421,5
47422,3
47423,10
47424,2
47425,10
47426,2
47427,6
47428,2
47429,2
47430,10
47431,3
47432,10
47433,6
47434,4
47435,9
47436,8
47437,12
47438,12
47439,1
47440,1
47441,9
47442,5
47443,12
47444,10
47445,11
47446,6
47447,4
47448,7
47449,4
47450,10
47451,5
47452,4
47453,8
47454,2
47455,6
47456,7
47457,6
47458,8
47459,7
47460,7
47461,9
47462,8
47463,5
47464,2
47465,8
47466,7
47467,12
47468,9
47469,4
47470,9
47471,7
47472,10
47473,12
47474,1
47475,9
47476,7
47477,12
47478,8
47479,4
47480,12
47481,4
47482,2
47483,12
47484,11
47485,11
47486,9
47487,12
47488,8
47489,9
47490,3
47491,6
47492,11
47493,3
47494,6
47495,10
47496,5
47497,5
47498,7
47499,7
47500,7
47501,6
47502,11
47503,12
47504,1
47505,2
47506,12
47507,7
47508,8
47509,1
47510,8
47511,10
47512,8
47513,9
47514,12
47515,11
47516,10
47517,8
47518,9
47519,7
47520,4
47521,12
47522,5
47523,4
47524,10
47525,8
47526,7
47527,8
47528,8
47529,3
47530,4
47531,1
47532,3
47533,7
47534,4
47535,1
47536,1
47537,11
47538,6
47539,8
47540,2
47541,8
47542,11
47543,5
47544,4
47545,12
47546,3
47547,12
47548,6
47549,3
47550,9
47551,2
47552,3
47553,9
47554,6
47555,7
47556,12
47557,5
47558,2
47559,4
47560,3
47561,9
47562,9
47563,11
47564,3
47565,11
47566,5
47567,9
47568,5
47569,2
47570,8
47571,3
47572,12
47573,7
47574,4
47575,12
47576,2
47577,8
47578,5
47579,12
47580,7
47581,4
47582,5
47583,8
47584,5
47585,11
47586,6
47587,5
47588,7
47589,2
47590,9
47591,8
47592,9
47593,8
47594,11
47595,7
47596,11
47597,5
47598,6
47599,7
47600,11
47601,5
47602,6
47603,3
47604,3
47605,10
47606,12
47607,11
47608,8
47609,3
47610,5
47611,6
47612,11
47613,2
47614,10
47615,11
47616,11
47617,2
47618,11
47619,1
47620,10
47621,1
47622,11
47623,2
47624,11
47625,5
47626,12
47627,10
47628,11
47629,9
47630,1
47631,9
47632,12
47633,12
47634,10
47635,11
47636,7
47637,6
47638,6
47639,5
47640,11
47641,9
47642,5
47643,12
47644,12
47645,7
47646,11
47647,9
47648,3
47649,7
47650,12
47651,7
47652,5
47653,5
47654,3
47655,2
47656,10
47657,12
47658,7
47659,7
47660,11
47661,7
47662,2
47663,11
47664,11
47665,10
47666,1
47667,5
47668,2
47669,10
47670,1
47671,8
47672,6
47673,8
47674,5
47675,10
47676,10
47677,10
47678,11
47679,11
47680,9
47681,5
47682,9
47683,3
47684,6
47685,10
47686,9
47687,10
47688,10
47689,9
47690,12
47691,3
47692,9
47693,11
47694,9
47695,11
47696,10
47697,3
47698,4
47699,1
47700,6
47701,7
47702,8
47703,8
47704,9
47705,6
47706,8
47707,11
47708,5
47709,6
47710,12
47711,5
47712,11
47713,2
47714,8
47715,7
47716,8
47717,6
47718,8
47719,1
47720,3
47721,5
47722,4
47723,4
47724,10
47725,3
47726,7
47727,9
47728,5
47729,9
47730,6
47731,3
47732,6
47733,6
47734,5
47735,10
47736,7
47737,11
47738,11
47739,8
47740,6
47741,9
47742,6
47743,8
47744,4
47745,12
47746,10
47747,12
47748,7
47749,6
47750,10
47751,8
47752,9
47753,1
47754,11
47755,1
47756,5
47757,7
47758,5
47759,9
47760,6
47761,1
47762,9
47763,3
47764,12
47765,8
47766,6
47767,10
47768,7
47769,4
47770,11
47771,1
47772,10
47773,2
47774,4
47775,8
47776,4
47777,9
47778,6
47779,1
47780,4
47781,7
47782,11
47783,8
47784,5
47785,1
47786,12
47787,9
47788,11
47789,2
47790,2
47791,1
47792,4
47793,9
47794,6
47795,7
47796,9
47797,9
47798,2
47799,3
47800,7
47801,1
47802,9
47803,1
47804,1
47805,7
47806,1
47807,7
47808,3
47809,9
47810,12
47811,12
47812,2
47813,6
47814,7
47815,1
47816,12
47817,10
47818,8
47819,8
47820,6
47821,1
47822,10
47823,11
47824,11
47825,10
47826,8
47827,9
47828,3
47829,4
47830,9
47831,11
47832,6
47833,6
47834,8
47835,8
47836,4
47837,12
47838,1
47839,11
47840,6
47841,9
47842,6
47843,2
47844,3
47845,4
47846,2
47847,2
47848,6
47849,11
47850,2
47851,1
47852,11
47853,3
47854,11
47855,10
47856,9
47857,6
47858,6
47859,2
47860,8
47861,10
47862,2
47863,6
47864,10
47865,11
47866,7
47867,2
47868,11
47869,7
47870,12
47871,3
47872,6
47873,2
47874,10
47875,5
47876,7
47877,9
47878,9
47879,4
47880,4
47881,12
47882,6
47883,2
47884,5
47885,10
47886,11
47887,1
47888,7
47889,12
47890,12
47891,8
47892,4
47893,11
47894,8
47895,5
47896,9
47897,10
47898,11
47899,8
47900,3
47901,11
47902,4
47903,1
47904,12
47905,6
47906,9
47907,4
47908,4
47909,10
47910,10
47911,8
47912,10
47913,6
47914,12
47915,5
47916,10
47917,2
47918,4
47919,11
47920,7
47921,6
47922,2
47923,12
47924,9
47925,10
47926,8
47927,8
47928,2
47929,6
47930,8
47931,6
47932,4
47933,10
47934,4
47935,9
47936,7
47937,3
47938,11
47939,11
47940,9
47941,4
47942,6
47943,7
47944,4
47945,3
47946,3
47947,4
47948,2
47949,3
47950,3
47951,5
47952,3
47953,3
47954,10
47955,1
47956,11
47957,11
47958,10
47959,7
47960,8
47961,12
47962,10
47963,5
47964,7
47965,6
47966,3
47967,7
47968,9
47969,12
47970,9
47971,5
47972,11
47973,5
47974,3
47975,1
47976,10
47977,8
47978,11
47979,7
47980,12
47981,12
47982,3
47983,10
47984,2
47985,10
47986,11
47987,9
47988,3
47989,8
47990,7
47991,9
47992,11
47993,1
47994,10
47995,9
47996,5
47997,11
47998,5
47999,3
48000,6
48001,11
48002,12
48003,1
48004,7
48005,9
48006,12
48007,9
48008,4
48009,5
48010,4
48011,2
48012,4
48013,4
48014,11
48015,1
48016,1
48017,12
48018,12
48019,5
48020,7
48021,11
48022,9
48023,7
48024,12
48025,4
48026,9
48027,10
48028,1
48029,12
48030,6
48031,3
48032,12
48033,12
48034,2
48035,7
48036,6
48037,1
48038,3
48039,2
48040,4
48041,10
48042,5
48043,10
48044,12
48045,11
48046,1
48047,4
48048,2
48049,11
48050,8
48051,2
48052,8
48053,6
48054,10
48055,9
48056,1
48057,3
48058,4
48059,11
48060,11
48061,5
48062,8
48063,1
48064,4
48065,8
48066,7
48067,8
48068,12
48069,1
48070,1
48071,3
48072,11
48073,12
48074,4
48075,9
48076,12
48077,5
48078,9
48079,6
48080,2
48081,12
48082,9
48083,11
48084,11
48085,11
48086,9
48087,4
48088,1
48089,8
48090,11
48091,6
48092,11
48093,12
48094,12
48095,1
48096,10
48097,9
48098,3
48099,12
48100,11
48101,9
48102,12
48103,12
48104,11
48105,7
48106,4
48107,2
48108,12
48109,1
48110,8
48111,12
48112,6
48113,3
48114,9
48115,2
48116,12
48117,10
48118,1
48119,7
48120,5
48121,9
48122,7
48123,6
48124,12
48125,7
48126,8
48127,6
48128,11
48129,3
48130,1
48131,1
48132,12
48133,10
48134,12
48135,8
48136,5
48137,2
48138,11
48139,8
48140,9
48141,4
48142,1
48143,11
48144,8
48145,6
48146,6
48147,2
48148,12
48149,5
48150,12
48151,8
48152,12
48153,11
48154,12
48155,10
48156,11
48157,3
48158,9
48159,9
48160,4
48161,5
48162,12
48163,2
48164,9
48165,10
48166,12
48167,3
48168,8
48169,3
48170,8
48171,11
48172,2
48173,5
48174,9
48175,6
48176,9
48177,2
48178,1
48179,2
48180,9
48181,11
48182,5
48183,2
48184,5
48185,5
48186,9
48187,2
48188,4
48189,11
48190,9
48191,12
48192,1
48193,7
48194,6
48195,2
48196,7
48197,10
48198,1
48199,4
48200,5
48201,3
48202,5
48203,7
48204,1
48205,2
48206,4
48207,6
48208,11
48209,1
48210,10
48211,11
48212,11
48213,12
48214,2
48215,11
48216,11
48217,10
48218,10
48219,7
48220,9
48221,12
48222,6
48223,3
48224,7
48225,3
48226,5
48227,4
48228,10
48229,11
48230,11
48231,8
48232,10
48233,9
48234,10
48235,12
48236,8
48237,12
48238,1
48239,12
48240,10
48241,11
48242,9
48243,11
48244,11
48245,5
48246,9
48247,8
48248,11
48249,1
48250,9
48251,8
48252,12
48253,2
48254,1
48255,10
48256,11
48257,11
48258,9
48259,1
48260,10
48261,4
48262,9
48263,1
48264,2
48265,4
48266,2
48267,9
48268,12
48269,6
48270,10
48271,4
48272,9
48273,12
48274,6
48275,1
48276,8
48277,11
48278,6
48279,10
48280,3
48281,2
48282,11
48283,11
48284,4
48285,3
48286,12
48287,6
48288,11
48289,7
48290,3
48291,8
48292,9
48293,6
48294,12
48295,11
48296,11
48297,9
48298,9
48299,11
48300,8
48301,10
48302,5
48303,2
48304,12
48305,8
48306,4
48307,5
48308,12
48309,7
48310,10
48311,7
48312,12
48313,8
48314,8
48315,11
48316,12
48317,10
48318,8
48319,12
48320,11
48321,7
48322,11
48323,9
48324,3
48325,11
48326,8
48327,3
48328,12
48329,3
48330,9
48331,1
48332,10
48333,7
48334,11
48335,10
48336,6
48337,10
48338,4
48339,10
48340,11
48341,9
48342,3
48343,8
48344,11
48345,6
